date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:56	4510/4510	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:54%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fmedico-particular%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed64da.json	(from https://consultoriomedicolaestrella.com/medico-particular/)
09:56:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:54%20GMT	https://consultoriomedicolaestrella.com/?p=747	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexa4b6.html	(from https://consultoriomedicolaestrella.com/medico-particular/)
09:56:58	4689/4689	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:56:56%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fmedico-particular%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedabd6	(from https://consultoriomedicolaestrella.com/medico-particular/)
09:57:00	70365/70365	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:58%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/963	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/963.json	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:02	4589/4589	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:00%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fponer-implante%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embeda183.json	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:01%20GMT	https://consultoriomedicolaestrella.com/?p=963	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexc9f9.html	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:04	4774/4774	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:57:02%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fponer-implante%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed6520	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:04%20GMT	https://consultoriomedicolaestrella.com/espera-wa-poner-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-poner-implante	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:06%20GMT	https://consultoriomedicolaestrella.com/espera-wa-poner-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-poner-implante	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:08%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:11%20GMT	https://consultoriomedicolaestrella.com/espera-wa-poner-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-poner-implante	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:13%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:15%20GMT	https://consultoriomedicolaestrella.com/espera-wa-poner-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-poner-implante	(from https://consultoriomedicolaestrella.com/poner-implante/)
09:57:20	52912/52912	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:17%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/905	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/905.json	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:22	4634/4634	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:20%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fretiro-lunares-verrugas%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed3e39.json	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:20%20GMT	https://consultoriomedicolaestrella.com/?p=905	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index03b0.html	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:24	4819/4819	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:57:22%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fretiro-lunares-verrugas%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedc40a	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:24%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:26%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:28%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:30%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:32%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:34%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/)
09:57:38	52534/52534	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:36%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/1025	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/1025.json	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:40	4630/4630	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:38%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Flunares-4%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embeddd8a.json	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:38%20GMT	https://consultoriomedicolaestrella.com/?p=1025	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index0c42.html	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:43	4817/4817	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:57:40%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Flunares-4%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedc3f9	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:43%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:45%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:47%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:49%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:51%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:52%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares	(from https://consultoriomedicolaestrella.com/lunares-4/)
09:57:57	7440/7440	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:55%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/701	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/701.json	(from https://consultoriomedicolaestrella.com/espera-blanco/)
09:57:58	3151/3151	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:57:57%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-blanco%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedb782.json	(from https://consultoriomedicolaestrella.com/espera-blanco/)
09:57:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:57:57%20GMT	https://consultoriomedicolaestrella.com/?p=701	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index6fe2.html	(from https://consultoriomedicolaestrella.com/espera-blanco/)
09:58:00	3312/3312	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:57:58%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-blanco%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedbeb7	(from https://consultoriomedicolaestrella.com/espera-blanco/)
09:58:02	7576/7576	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:00%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/794	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/794.json	(from https://consultoriomedicolaestrella.com/espera-tel-online/)
09:58:04	3189/3189	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:02%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-tel-online%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed53c3.json	(from https://consultoriomedicolaestrella.com/espera-tel-online/)
09:58:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:02%20GMT	https://consultoriomedicolaestrella.com/?p=794	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index3b2d.html	(from https://consultoriomedicolaestrella.com/espera-tel-online/)
09:58:06	3352/3352	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:04%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-tel-online%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed623b	(from https://consultoriomedicolaestrella.com/espera-tel-online/)
09:58:08	7573/7573	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:06%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/903	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/903.json	(from https://consultoriomedicolaestrella.com/espera-wa-diabetes/)
09:58:09	3194/3194	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:08%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-diabetes%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedade4.json	(from https://consultoriomedicolaestrella.com/espera-wa-diabetes/)
09:58:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:08%20GMT	https://consultoriomedicolaestrella.com/?p=903	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index975b.html	(from https://consultoriomedicolaestrella.com/espera-wa-diabetes/)
09:58:11	3357/3357	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:09%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-diabetes%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed351f	(from https://consultoriomedicolaestrella.com/espera-wa-diabetes/)
09:58:13	7463/7463	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:11%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/820	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/820.json	(from https://consultoriomedicolaestrella.com/espera-wa-implante/)
09:58:15	3194/3194	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:13%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-implante%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed90ea.json	(from https://consultoriomedicolaestrella.com/espera-wa-implante/)
09:58:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:13%20GMT	https://consultoriomedicolaestrella.com/?p=820	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexccf0.html	(from https://consultoriomedicolaestrella.com/espera-wa-implante/)
09:58:17	3357/3357	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:15%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-implante%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed9bb0	(from https://consultoriomedicolaestrella.com/espera-wa-implante/)
09:58:20	7487/7487	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:17%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/949	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/949.json	(from https://consultoriomedicolaestrella.com/espera-implante/)
09:58:22	3218/3218	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:20%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-implante%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedd5b4.json	(from https://consultoriomedicolaestrella.com/espera-implante/)
09:58:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:20%20GMT	https://consultoriomedicolaestrella.com/?p=949	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index6028.html	(from https://consultoriomedicolaestrella.com/espera-implante/)
09:58:23	3383/3383	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:22%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-implante%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed3a1a	(from https://consultoriomedicolaestrella.com/espera-implante/)
09:58:26	7410/7410	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:24%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/916	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/916.json	(from https://consultoriomedicolaestrella.com/espera-wa-lunares/)
09:58:27	3189/3189	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:26%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-lunares%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed04b4.json	(from https://consultoriomedicolaestrella.com/espera-wa-lunares/)
09:58:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:26%20GMT	https://consultoriomedicolaestrella.com/?p=916	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index5998.html	(from https://consultoriomedicolaestrella.com/espera-wa-lunares/)
09:58:29	3352/3352	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:27%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-lunares%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embede0b1	(from https://consultoriomedicolaestrella.com/espera-wa-lunares/)
09:58:31	7413/7413	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:29%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/792	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/792.json	(from https://consultoriomedicolaestrella.com/espera-wa-online/)
09:58:33	3184/3184	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:31%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-online%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed8963.json	(from https://consultoriomedicolaestrella.com/espera-wa-online/)
09:58:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:31%20GMT	https://consultoriomedicolaestrella.com/?p=792	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexdfb6.html	(from https://consultoriomedicolaestrella.com/espera-wa-online/)
09:58:34	3347/3347	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:33%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-online%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedafff	(from https://consultoriomedicolaestrella.com/espera-wa-online/)
09:58:37	7613/7613	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:35%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/970	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/970.json	(from https://consultoriomedicolaestrella.com/espera-wa-poner-implante/)
09:58:38	3224/3224	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:37%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-poner-implante%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed9796.json	(from https://consultoriomedicolaestrella.com/espera-wa-poner-implante/)
09:58:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:37%20GMT	https://consultoriomedicolaestrella.com/?p=970	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index1469.html	(from https://consultoriomedicolaestrella.com/espera-wa-poner-implante/)
09:58:40	3387/3387	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:38%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fespera-wa-poner-implante%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed7bf3	(from https://consultoriomedicolaestrella.com/espera-wa-poner-implante/)
09:58:42	11098/11098	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:40%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/410	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/410.json	(from https://consultoriomedicolaestrella.com/gracias/)
09:58:44	4241/4241	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:58:42%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fgracias%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed9e78.json	(from https://consultoriomedicolaestrella.com/gracias/)
09:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:58:42%20GMT	https://consultoriomedicolaestrella.com/?p=410	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index0ed6.html	(from https://consultoriomedicolaestrella.com/gracias/)
09:58:45	4416/4416	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:58:44%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fgracias%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedf1da	(from https://consultoriomedicolaestrella.com/gracias/)
